timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-08-17 04:43:00,299.60000000,299.60000000,299.60000000,299.60000000,0.00000000,1502945039999,0.00000000,0,0.00000000,0.00000000,46688.87651810
2017-08-17 04:44:00,299.60000000,299.60000000,299.60000000,299.60000000,0.75578000,1502945099999,226.43168800,6,0.75578000,226.43168800,46678.87051810
2017-08-17 04:45:00,299.60000000,299.60000000,299.60000000,299.60000000,0.75878000,1502945159999,227.33048800,4,0.28726000,86.06309600,46679.63974667
2017-08-17 04:46:00,300.80000000,300.80000000,300.80000000,300.80000000,0.23323000,1502945219999,70.15558400,1,0.23323000,70.15558400,46782.31229126
2017-08-17 04:47:00,300.79000000,300.79000000,300.79000000,300.79000000,2.27645000,1502945279999,684.73339550,1,2.27645000,684.73339550,46762.86029126
2017-08-17 04:48:00,300.79000000,300.79000000,300.79000000,300.79000000,0.82377000,1502945339999,247.78177830,3,0.82377000,247.78177830,46777.50559126
2017-08-17 04:49:00,300.79000000,300.79000000,300.79000000,300.79000000,1.14426000,1502945399999,344.18196540,3,1.14426000,344.18196540,46777.50559126
2017-08-17 04:50:00,300.79000000,300.80000000,300.79000000,300.80000000,1.45349000,1502945459999,437.20541200,8,1.01549000,305.45939200,47082.05459126
2017-08-17 04:51:00,300.80000000,300.80000000,300.80000000,300.80000000,0.00000000,1502945519999,0.00000000,0,0.00000000,0.00000000,47082.05459126
2017-08-17 04:52:00,300.80000000,301.13000000,300.80000000,300.80000000,6.78247000,1502945579999,2040.98029330,6,6.78247000,2040.98029330,47072.21198308
2017-08-17 04:53:00,301.13000000,301.13000000,301.13000000,301.13000000,0.39447000,1502945639999,118.78675110,3,0.39447000,118.78675110,47069.64775451
2017-08-17 04:54:00,301.13000000,301.13000000,301.13000000,301.13000000,7.31345000,1502945699999,2202.29919850,3,7.31345000,2202.29919850,47070.52775451
2017-08-17 04:55:00,301.13000000,301.51000000,301.13000000,301.51000000,3.04318000,1502945759999,916.90164000,3,3.04318000,916.90164000,47044.44850451
2017-08-17 04:56:00,302.57000000,302.57000000,302.57000000,302.57000000,3.55760000,1502945819999,1076.42303200,3,3.55760000,1076.42303200,47057.01475719
2017-08-17 04:57:00,302.57000000,302.57000000,302.57000000,302.57000000,0.00000000,1502945879999,0.00000000,0,0.00000000,0.00000000,47057.01475719
2017-08-17 04:58:00,301.61000000,301.61000000,301.61000000,301.61000000,7.70951000,1502945939999,2325.26531110,4,7.70951000,2325.26531110,47048.01475719
2017-08-17 04:59:00,301.61000000,301.61000000,301.61000000,301.61000000,0.00000000,1502945999999,0.00000000,0,0.00000000,0.00000000,47039.70675719
2017-08-17 05:00:00,301.61000000,301.61000000,301.61000000,301.61000000,1.05098000,1502946059999,316.98607780,2,1.05098000,316.98607780,46928.73625325
2017-08-17 05:01:00,301.61000000,301.61000000,301.61000000,301.61000000,0.84224000,1502946119999,254.02800640,4,0.84224000,254.02800640,46928.73625325
2017-08-17 05:02:00,301.61000000,301.61000000,301.61000000,301.61000000,0.07133000,1502946179999,21.51384130,1,0.07133000,21.51384130,46987.86410104
2017-08-17 05:03:00,301.61000000,301.61000000,301.61000000,301.61000000,4.08050000,1502946239999,1230.71960500,2,4.08050000,1230.71960500,46987.86410104
2017-08-17 05:04:00,300.95000000,301.61000000,300.95000000,301.61000000,50.76574000,1502946299999,15278.43102200,4,50.76574000,15278.43102200,46988.94410104
2017-08-17 05:05:00,301.61000000,301.61000000,301.61000000,301.61000000,3.31580000,1502946359999,1000.07843800,4,3.31580000,1000.07843800,46988.94410104
2017-08-17 05:06:00,301.61000000,302.57000000,301.61000000,302.57000000,1.98605000,1502946419999,599.54739490,4,0.55714000,168.57384980,46957.52701023
2017-08-17 05:07:00,302.57000000,302.57000000,302.57000000,302.57000000,0.20072000,1502946479999,60.73185040,2,0.20072000,60.73185040,46955.96242523
2017-08-17 05:08:00,302.57000000,302.57000000,302.57000000,302.57000000,1.15035000,1502946539999,348.06139950,6,1.15035000,348.06139950,46962.58692523
2017-08-17 05:09:00,302.57000000,302.57000000,302.57000000,302.57000000,1.02645000,1502946599999,310.57297650,1,1.02645000,310.57297650,46962.58692523
2017-08-17 05:10:00,302.57000000,302.57000000,302.57000000,302.57000000,1.73091000,1502946659999,523.72143870,3,1.73091000,523.72143870,46995.03472523
2017-08-17 05:11:00,302.57000000,302.57000000,302.57000000,302.57000000,0.69964000,1502946719999,211.69007480,7,0.69964000,211.69007480,47126.03472523
2017-08-17 05:12:00,302.57000000,302.57000000,302.57000000,302.57000000,6.17792000,1502946779999,1869.25325440,3,6.17792000,1869.25325440,47158.26771996
2017-08-17 05:13:00,302.01000000,302.01000000,302.01000000,302.01000000,8.59372000,1502946839999,2595.38937720,9,8.59372000,2595.38937720,47158.26771996
2017-08-17 05:14:00,302.01000000,302.01000000,302.01000000,302.01000000,0.00000000,1502946899999,0.00000000,0,0.00000000,0.00000000,47181.88655659
2017-08-17 05:15:00,302.01000000,302.01000000,302.01000000,302.01000000,1.15504000,1502946959999,348.83363040,4,1.15504000,348.83363040,47181.88655659
2017-08-17 05:16:00,302.01000000,302.01000000,302.01000000,302.01000000,4.55278000,1502947019999,1374.98508780,3,0.00000000,0.00000000,47182.64655659
2017-08-17 05:17:00,302.05000000,302.05000000,302.05000000,302.05000000,2.44642000,1502947079999,738.94116100,3,2.44642000,738.94116100,47182.64655659
2017-08-17 05:18:00,302.05000000,302.05000000,302.05000000,302.05000000,2.72121000,1502947139999,821.94148050,3,2.72121000,821.94148050,47191.03226286
2017-08-17 05:19:00,302.05000000,302.05000000,302.05000000,302.05000000,0.10370000,1502947199999,31.32258500,1,0.10370000,31.32258500,47191.03226286
2017-08-17 05:20:00,302.05000000,302.05000000,302.05000000,302.05000000,0.53240000,1502947259999,160.81142000,2,0.53240000,160.81142000,47303.52279943
2017-08-17 05:21:00,302.05000000,302.05000000,302.05000000,302.05000000,5.93602000,1502947319999,1792.97484100,7,5.93602000,1792.97484100,47303.52279943
2017-08-17 05:22:00,302.05000000,302.05000000,302.05000000,302.05000000,6.36608000,1502947379999,1922.87446400,3,6.36608000,1922.87446400,47305.24267742
2017-08-17 05:23:00,302.05000000,302.21000000,302.05000000,302.21000000,21.04970000,1502947439999,6361.33646100,6,10.01119000,3025.41593950,47305.24267742
2017-08-17 05:24:00,303.28000000,303.28000000,303.28000000,303.28000000,6.77711000,1502947499999,2055.36192080,1,6.77711000,2055.36192080,47296.25797742
2017-08-17 05:25:00,302.21000000,302.21000000,302.21000000,302.21000000,7.08026000,1502947559999,2139.72537460,3,7.08026000,2139.72537460,47293.99797742
2017-08-17 05:26:00,301.25000000,302.21000000,301.25000000,302.21000000,79.42479000,1502947619999,23952.76675230,3,79.42479000,23952.76675230,47314.53279086
2017-08-17 05:27:00,302.21000000,302.21000000,302.21000000,302.21000000,0.69650000,1502947679999,210.48926500,3,0.69650000,210.48926500,47313.57949944
2017-08-17 05:28:00,300.30000000,302.21000000,300.00000000,302.21000000,11.12014000,1502947739999,3338.93146350,4,3.22013000,966.55846050,47324.94840625
2017-08-17 05:29:00,302.21000000,302.21000000,302.21000000,302.21000000,0.15172000,1502947799999,45.85130120,1,0.15172000,45.85130120,47324.84840625
2017-08-17 05:30:00,302.21000000,302.21000000,302.11000000,302.11000000,0.50638000,1502947859999,153.00998780,4,0.23112000,69.82366320,47325.79440625
2017-08-17 05:31:00,302.11000000,302.11000000,302.11000000,302.11000000,0.36801000,1502947919999,111.17950110,3,0.36801000,111.17950110,47325.79440625
2017-08-17 05:32:00,302.11000000,302.11000000,302.11000000,302.11000000,0.42101000,1502947979999,127.19133110,2,0.42101000,127.19133110,47325.79440625
2017-08-17 05:33:00,302.11000000,302.11000000,302.11000000,302.11000000,4.71107000,1502948039999,1423.26135770,3,4.71107000,1423.26135770,47351.16826253
2017-08-17 05:34:00,302.11000000,302.11000000,302.11000000,302.11000000,0.14866000,1502948099999,44.91167260,1,0.14866000,44.91167260,47350.56826253
2017-08-17 05:35:00,302.11000000,302.11000000,302.11000000,302.11000000,5.44487000,1502948159999,1644.94967570,5,5.44487000,1644.94967570,47350.56826253
2017-08-17 05:36:00,302.11000000,302.11000000,302.11000000,302.11000000,1.63948000,1502948219999,495.30330280,1,0.00000000,0.00000000,47344.51025480
2017-08-17 05:37:00,302.20000000,302.20000000,302.20000000,302.20000000,1.05277000,1502948279999,318.14709400,2,1.05277000,318.14709400,47337.63268477
2017-08-17 05:38:00,302.20000000,302.20000000,302.20000000,302.20000000,1.59307000,1502948339999,481.42575400,1,1.59307000,481.42575400,47337.63268477
2017-08-17 05:39:00,302.20000000,302.20000000,302.20000000,302.20000000,0.02154000,1502948399999,6.50938800,1,0.02154000,6.50938800,47361.55222340
2017-08-17 05:40:00,302.20000000,302.20000000,302.20000000,302.20000000,27.40002000,1502948459999,8280.28604400,6,5.50592000,1663.88902400,47361.55222340
2017-08-17 05:41:00,303.28000000,303.28000000,303.28000000,303.28000000,0.65153000,1502948519999,197.59601840,3,0.65153000,197.59601840,47353.58503140
2017-08-17 05:42:00,303.28000000,303.28000000,303.28000000,303.28000000,0.13319000,1502948579999,40.39386320,1,0.13319000,40.39386320,47353.58503140
2017-08-17 05:43:00,303.28000000,303.28000000,303.28000000,303.28000000,2.27665000,1502948639999,690.46241200,8,2.27665000,690.46241200,47396.94595181
2017-08-17 05:44:00,302.08000000,303.28000000,302.08000000,303.28000000,50.32042000,1502948699999,15200.95744960,2,50.32042000,15200.95744960,47394.02871681
2017-08-17 05:45:00,303.28000000,303.28000000,303.28000000,303.28000000,0.69854000,1502948759999,211.85321120,6,0.69854000,211.85321120,47399.45371681
2017-08-17 05:46:00,303.28000000,303.28000000,303.28000000,303.28000000,1.07760000,1502948819999,326.81452800,6,1.07760000,326.81452800,47395.89671681
2017-08-17 05:47:00,303.28000000,303.28000000,303.28000000,303.28000000,0.06695000,1502948879999,20.30459600,1,0.06695000,20.30459600,47404.85673479
2017-08-17 05:48:00,303.28000000,303.28000000,303.10000000,303.10000000,21.69937000,1502948939999,6580.85168320,12,21.69937000,6580.85168320,47199.85673479
2017-08-17 05:49:00,303.10000000,303.10000000,303.10000000,303.10000000,0.00000000,1502948999999,0.00000000,0,0.00000000,0.00000000,47197.03458996
2017-08-17 05:50:00,303.10000000,303.10000000,303.10000000,303.10000000,0.72561000,1502949059999,219.93239100,3,0.72561000,219.93239100,47193.01091604
2017-08-17 05:51:00,303.10000000,303.10000000,303.10000000,303.10000000,0.33202000,1502949119999,100.63526200,3,0.33202000,100.63526200,47185.09082809
2017-08-17 05:52:00,303.10000000,303.10000000,303.10000000,303.10000000,7.38039000,1502949179999,2236.99620900,6,7.38039000,2236.99620900,47185.09082809
2017-08-17 05:53:00,303.10000000,303.10000000,303.10000000,303.10000000,4.66083000,1502949239999,1412.69757300,7,3.82170000,1158.35727000,47191.79482809
2017-08-17 05:54:00,303.10000000,303.10000000,303.10000000,303.10000000,2.35239000,1502949299999,713.00940900,4,2.35239000,713.00940900,47181.59316559
2017-08-17 05:55:00,303.10000000,303.10000000,303.10000000,303.10000000,1.23781000,1502949359999,375.18021100,1,1.23781000,375.18021100,47201.72876559
2017-08-17 05:56:00,303.10000000,303.10000000,303.10000000,303.10000000,2.24515000,1502949419999,680.50496500,4,2.24515000,680.50496500,47201.72876559
2017-08-17 05:57:00,303.10000000,303.10000000,303.10000000,303.10000000,0.21874000,1502949479999,66.30009400,1,0.21874000,66.30009400,47202.81757189
2017-08-17 05:58:00,303.10000000,303.10000000,303.10000000,303.10000000,0.69663000,1502949539999,211.14855300,1,0.69663000,211.14855300,47202.81757189
2017-08-17 05:59:00,303.10000000,303.10000000,303.10000000,303.10000000,5.78554000,1502949599999,1753.59717400,5,5.78554000,1753.59717400,47250.80517462
2017-08-17 06:00:00,302.40000000,302.40000000,302.40000000,302.40000000,1.94765000,1502949659999,588.96936000,2,1.94765000,588.96936000,47250.70517462
2017-08-17 06:01:00,302.40000000,302.40000000,302.40000000,302.40000000,8.15231000,1502949719999,2465.25854400,3,8.15231000,2465.25854400,47251.64545099
2017-08-17 06:02:00,302.40000000,302.41000000,302.40000000,302.41000000,0.97579000,1502949779999,295.08755840,6,0.86624000,261.95963840,47246.70773712
2017-08-17 06:03:00,302.41000000,302.41000000,302.41000000,302.41000000,2.33519000,1502949839999,706.18480790,1,2.33519000,706.18480790,47246.70773712
2017-08-17 06:04:00,302.41000000,302.41000000,302.41000000,302.41000000,1.98686000,1502949899999,600.84633260,1,1.98686000,600.84633260,47246.70773712
2017-08-17 06:05:00,302.41000000,302.41000000,302.41000000,302.41000000,0.53655000,1502949959999,162.25808550,4,0.53655000,162.25808550,47240.03065027
2017-08-17 06:06:00,302.41000000,302.41000000,302.41000000,302.41000000,0.22132000,1502950019999,66.92938120,2,0.22132000,66.92938120,47238.71065027
2017-08-17 06:07:00,302.41000000,302.41000000,302.41000000,302.41000000,1.19039000,1502950079999,359.98583990,5,0.00000000,0.00000000,47244.94065027
2017-08-17 06:08:00,302.41000000,302.61000000,302.41000000,302.41000000,4.04642000,1502950139999,1223.90144220,5,4.04642000,1223.90144220,47223.94065027
2017-08-17 06:09:00,302.41000000,302.41000000,302.41000000,302.41000000,4.22536000,1502950199999,1277.79111760,1,0.00000000,0.00000000,47430.96609971
2017-08-17 06:10:00,302.61000000,302.61000000,302.61000000,302.61000000,0.45142000,1502950259999,136.60420620,2,0.45142000,136.60420620,47428.79899586
2017-08-17 06:11:00,302.61000000,302.61000000,302.61000000,302.61000000,1.84013000,1502950319999,556.84173930,4,1.84013000,556.84173930,47450.90629586
2017-08-17 06:12:00,302.61000000,302.61000000,302.61000000,302.61000000,0.98008000,1502950379999,296.58200880,3,0.98008000,296.58200880,47450.90629586
2017-08-17 06:13:00,302.61000000,302.61000000,302.61000000,302.61000000,7.03182000,1502950439999,2127.89905020,4,7.03182000,2127.89905020,47514.54532870
2017-08-17 06:14:00,302.61000000,302.61000000,302.61000000,302.61000000,4.49849000,1502950499999,1361.28805890,4,4.49849000,1361.28805890,47497.10532870
2017-08-17 06:15:00,302.02000000,302.21000000,302.02000000,302.21000000,53.79310000,1502950559999,16247.30003620,4,53.79310000,16247.30003620,47505.65532870
2017-08-17 06:16:00,302.21000000,302.21000000,302.21000000,302.21000000,0.56975000,1502950619999,172.18414750,4,0.56975000,172.18414750,47503.65228701
2017-08-17 06:17:00,302.21000000,302.21000000,302.21000000,302.21000000,5.33850000,1502950679999,1613.34808500,3,0.00000000,0.00000000,47503.65228701
2017-08-17 06:18:00,303.71000000,303.71000000,303.71000000,303.71000000,0.31244000,1502950739999,94.89115240,2,0.31244000,94.89115240,47576.90616519
2017-08-17 06:19:00,303.71000000,303.71000000,303.71000000,303.71000000,10.08926000,1502950799999,3064.20915460,3,10.08926000,3064.20915460,47572.44779229
2017-08-17 06:20:00,303.71000000,303.71000000,303.71000000,303.71000000,0.84964000,1502950859999,258.04416440,1,0.84964000,258.04416440,47598.55366149
2017-08-17 06:21:00,303.71000000,303.71000000,303.11000000,303.11000000,1.79569000,1502950919999,545.12000990,11,1.79569000,545.12000990,47598.55366149
2017-08-17 06:22:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,1502950979999,0.00000000,0,0.00000000,0.00000000,47588.30962366
2017-08-17 06:23:00,303.11000000,303.11000000,303.11000000,303.11000000,0.18941000,1502951039999,57.41206510,2,0.18941000,57.41206510,47560.83382366
2017-08-17 06:24:00,303.11000000,303.11000000,303.11000000,303.11000000,0.67232000,1502951099999,203.78691520,1,0.67232000,203.78691520,47564.00160158
2017-08-17 06:25:00,303.11000000,303.11000000,303.11000000,303.11000000,0.79742000,1502951159999,241.70597620,4,0.79742000,241.70597620,47558.99660158
2017-08-17 06:26:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,1502951219999,0.00000000,0,0.00000000,0.00000000,47571.56660158
2017-08-17 06:27:00,303.11000000,303.11000000,303.11000000,303.11000000,0.26185000,1502951279999,79.36935350,1,0.26185000,79.36935350,47571.56660158
2017-08-17 06:28:00,303.11000000,303.11000000,303.11000000,303.11000000,0.29145000,1502951339999,88.34140950,3,0.29145000,88.34140950,47577.13660158
2017-08-17 06:29:00,303.11000000,303.11000000,303.11000000,303.11000000,1.88414000,1502951399999,571.10167540,3,1.88414000,571.10167540,47574.20660158
2017-08-17 06:30:00,303.11000000,303.11000000,303.11000000,303.11000000,8.27414000,1502951459999,2507.97457540,5,8.27414000,2507.97457540,47577.53233316
2017-08-17 06:31:00,303.11000000,303.11000000,303.11000000,303.11000000,0.16267000,1502951519999,49.30690370,1,0.16267000,49.30690370,47577.53233316
2017-08-17 06:32:00,303.11000000,303.11000000,303.11000000,303.11000000,0.67229000,1502951579999,203.77782190,3,0.67229000,203.77782190,47577.34065716
2017-08-17 06:33:00,303.11000000,303.11000000,303.11000000,303.11000000,0.00000000,1502951639999,0.00000000,0,0.00000000,0.00000000,47577.34065716
2017-08-17 06:34:00,303.11000000,303.11000000,303.11000000,303.11000000,11.84821000,1502951699999,3591.31093310,5,11.30984000,3428.12560240,47577.34065716
2017-08-17 06:35:00,303.11000000,303.11000000,303.11000000,303.11000000,7.44328000,1502951759999,2256.13260080,4,7.44328000,2256.13260080,47565.15665716
2017-08-17 06:36:00,303.11000000,303.11000000,303.11000000,303.11000000,3.80517000,1502951819999,1153.38507870,5,0.51835000,157.11706850,47571.83220089
2017-08-17 06:37:00,304.44000000,304.44000000,304.44000000,304.44000000,4.11563000,1502951879999,1252.96239720,2,4.11563000,1252.96239720,47571.83220089
2017-08-17 06:38:00,304.44000000,304.44000000,304.44000000,304.44000000,14.88510000,1502951939999,4531.61984400,6,3.28438000,999.89664720,47571.26774489
2017-08-17 06:39:00,302.75000000,303.61000000,302.75000000,303.61000000,63.61278000,1502951999999,19269.50357900,3,63.61278000,19269.50357900,47563.86892032
2017-08-17 06:40:00,303.60000000,303.61000000,303.60000000,303.61000000,9.04174000,1502952059999,2745.13868140,4,9.04174000,2745.13868140,47585.42653849
2017-08-17 06:41:00,303.60000000,303.60000000,303.60000000,303.60000000,15.82627000,1502952119999,4804.85557200,3,9.23065000,2802.42534000,47585.42653849
2017-08-17 06:42:00,303.61000000,303.61000000,303.61000000,303.61000000,1.06029000,1502952179999,321.91464690,3,1.06029000,321.91464690,47726.02893380
2017-08-17 06:43:00,303.61000000,303.61000000,303.61000000,303.61000000,7.51124000,1502952239999,2280.48757640,3,7.51124000,2280.48757640,47726.02893380
2017-08-17 06:44:00,303.61000000,303.61000000,303.61000000,303.61000000,0.60259000,1502952299999,182.95234990,4,0.60259000,182.95234990,47183.62927206
2017-08-17 06:45:00,303.61000000,303.61000000,303.61000000,303.61000000,0.30446000,1502952359999,92.43710060,2,0.30446000,92.43710060,47183.15462363
2017-08-17 06:46:00,303.61000000,303.61000000,303.61000000,303.61000000,2.03443000,1502952419999,617.67329230,2,2.03443000,617.67329230,47154.03828470
2017-08-17 06:47:00,303.61000000,303.61000000,303.61000000,303.61000000,0.00000000,1502952479999,0.00000000,0,0.00000000,0.00000000,47154.03828470
2017-08-17 06:48:00,303.61000000,303.61000000,303.61000000,303.61000000,0.82463000,1502952539999,250.36591430,5,0.82463000,250.36591430,47168.44232470
2017-08-17 06:49:00,303.61000000,303.61000000,303.61000000,303.61000000,0.38861000,1502952599999,117.98588210,2,0.38861000,117.98588210,47168.44232470
2017-08-17 06:50:00,303.61000000,303.61000000,303.61000000,303.61000000,0.32128000,1502952659999,97.54382080,3,0.32128000,97.54382080,47206.56232470
2017-08-17 06:51:00,303.61000000,303.61000000,303.61000000,303.61000000,0.84631000,1502952719999,256.94817910,5,0.84631000,256.94817910,47206.56232470
2017-08-17 06:52:00,303.61000000,303.61000000,302.68000000,302.68000000,1.56616000,1502952779999,475.33917130,5,1.56616000,475.33917130,47204.69632470
2017-08-17 06:53:00,302.68000000,302.68000000,302.68000000,302.68000000,0.00000000,1502952839999,0.00000000,0,0.00000000,0.00000000,47197.69905354
2017-08-17 06:54:00,302.68000000,302.68000000,301.90000000,302.68000000,16.01847000,1502952899999,4839.34862580,8,4.32376000,1308.71567680,47197.69905354
2017-08-17 06:55:00,302.68000000,302.68000000,302.68000000,302.68000000,3.53001000,1502952959999,1068.46342680,3,3.53001000,1068.46342680,47156.97305354
2017-08-17 06:56:00,302.68000000,302.68000000,302.68000000,302.68000000,0.00000000,1502953019999,0.00000000,0,0.00000000,0.00000000,47167.01805354
2017-08-17 06:57:00,302.68000000,302.68000000,302.68000000,302.68000000,1.48934000,1502953079999,450.79343120,1,1.48934000,450.79343120,47165.57505354
2017-08-17 06:58:00,302.68000000,302.68000000,302.68000000,302.68000000,0.07130000,1502953139999,21.58108400,1,0.07130000,21.58108400,47176.44458354
2017-08-17 06:59:00,302.68000000,302.68000000,302.68000000,302.68000000,10.34557000,1502953199999,3131.39712760,5,10.34557000,3131.39712760,47176.44458354
2017-08-17 07:00:00,302.68000000,302.68000000,302.68000000,302.68000000,0.48261000,1502953259999,146.07639480,3,0.48261000,146.07639480,47157.64458354
